Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
328;0.022374;0.08847559;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033596812;0.024430422;0.015702424;0.009525075
158.9;0.056795;0.062570575;0.054998339;0.048223182;0.038897376;0.028256393;0.016858187;0.010521421;0.005141149;0.001386915;0.000135503
235;0.038228;0.085685819;0.080106277;0.074128197;0.064961807;0.052607107;0.038458984;0.024908668;0.012992361;0.006097642;0.003104616
108;0.05398;0.067751578;0.059780804;0.052607107;0.043042179;0.031922949;0.019687811;0.011198937;0.00617735;0.001797409;0.000498173
260.7;0.059634;0.05778811;0.050215875;0.043839256;0.034832282;0.024749253;0.014227831;0.009564929;0.004104949;0.001167718;3.99E-43
142;0.057313;0.061773497;0.054201262;0.047426104;0.038140153;0.027578877;0.016300232;0.010362006;0.00494188;0.001355032;6.54E-05
278.9;0.033919;0.08209897;0.0793092;0.074526735;0.0669545;0.056592494;0.04264364;0.029173032;0.016778479;0.007891066;0.004144802
291.2;0.01625;0.074526735;0.069345732;0.064164729;0.058585188;0.051012953;0.040650947;0.02997011;0.020205912;0.016340086;0.012314846
311.9;0.013208;0.062969113;0.058983726;0.053802723;0.046629027;0.040252408;0.033317835;0.026024577;0.018452341;0.013311192;0.01163733
79.3;0.037912;0.086084357;0.080504816;0.074526735;0.064961807;0.053005646;0.038777815;0.025267353;0.013271338;0.006137496;0.003184324
103.3;0.051241;0.072135503;0.064563268;0.057389572;0.047426104;0.035709067;0.022836267;0.011996015;0.007093989;0.002638326;0.000801063
339;0.019179;0.082497509;0.078512122;0.073331119;0.065360345;0.054998339;0.042245101;0.029691133;0.023752906;0.016738625;0.011318499
77.4;0.036709;0.085685819;0.080903354;0.074925274;0.066157423;0.054201262;0.040252408;0.026502823;0.014307539;0.006296911;0.003487214
204.9;0.032573;0.078512122;0.076917967;0.073331119;0.066555961;0.056991033;0.043839256;0.030288941;0.017934241;0.008847559;0.004383926
87.3;0.02428;0.089272667;0.082896048;0.075722351;0.065360345;0.053005646;0.04264364;0.034553305;0.023832614;0.014586516;0.008289605
51.6;0.019089;0.08209897;0.078113584;0.073331119;0.065360345;0.054998339;0.042245101;0.029730986;0.023673198;0.016778479;0.011358353
79.6;0.034824;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028336101;0.015981402;0.007253404;0.003937562
189.9;0.058161;0.060179342;0.052607107;0.046230488;0.036904683;0.026542677;0.015463301;0.010083029;0.004623049;0.001295251;3.99E-43
141;0.052166;0.070939887;0.062969113;0.055795417;0.04583195;0.034393889;0.021760213;0.01143806;0.006775158;0.002351378;0.000705413
330;0.015695;0.072534042;0.068150116;0.062172036;0.056592494;0.049418798;0.039853869;0.029531717;0.019767519;0.015981402;0.012394553
201;0.056809;0.062570575;0.054998339;0.048223182;0.038857522;0.028216539;0.016818333;0.010521421;0.005141149;0.001382929;0.00013351
113.6;0.025356;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.044237795;0.034672866;0.023314513;0.013909;0.007612089
142.3;0.053033;0.069345732;0.061374958;0.054201262;0.044636333;0.033158419;0.02080372;0.011318499;0.006496181;0.002088343;0.000605779
100.9;0.057423;0.061773497;0.054201262;0.047027566;0.037980737;0.027459316;0.016180671;0.010322152;0.004902026;0.001347061;4.98E-05
97.6;0.044092;0.081700432;0.075323813;0.068150116;0.058186649;0.04583195;0.031643972;0.018771172;0.008608436;0.004782464;0.001566257
252.9;0.017499;0.07612089;0.073331119;0.068947194;0.062570575;0.053404185;0.041846563;0.030328794;0.022198605;0.016778479;0.011996015
242.5;0.059311;0.058186649;0.051012953;0.044237795;0.035270674;0.025147791;0.014267685;0.00968449;0.00422451;0.001195616;3.99E-43
100.7;0.050751;0.072932581;0.065360345;0.05778811;0.047824643;0.036426436;0.023434075;0.012474261;0.007253404;0.002789771;0.000848887
267.7;0.044198;0.081700432;0.074925274;0.068150116;0.05778811;0.04583195;0.031484557;0.018651611;0.008568582;0.00474261;0.001538359
172.8;0.025152;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.043839256;0.034672866;0.023434075;0.014068416;0.007731651
229.6;0.04659;0.078512122;0.071736964;0.064563268;0.054599801;0.042245101;0.02853537;0.016300232;0.008289605;0.004065095;0.001163733
76.6;0.040762;0.084888741;0.078910661;0.072135503;0.062172036;0.049817336;0.035748921;0.022079044;0.010880106;0.005619396;0.002427101
134;0.024743;0.089272667;0.082497509;0.075722351;0.064961807;0.052607107;0.043440717;0.034672866;0.023633344;0.014267685;0.007970774
114.4;0.046946;0.078113584;0.071338426;0.064164729;0.053802723;0.041846563;0.028096978;0.015941548;0.008209897;0.003969445;0.001147791
134;0.047201;0.077715045;0.070939887;0.063766191;0.053404185;0.041448024;0.027778147;0.015702424;0.008170043;0.003893723;0.00113185
67.4;0.018046;0.079707738;0.076917967;0.072135503;0.064961807;0.054998339;0.043042179;0.030846895;0.02307539;0.017057456;0.011916307
366;0.01112;0.04583195;0.04264364;0.039814015;0.034792428;0.029173032;0.024948522;0.019847227;0.014945201;0.011119229;0.009325805
380.7;0.015294;0.071338426;0.0669545;0.061374958;0.054998339;0.048223182;0.0391365;0.029173032;0.019727665;0.015702424;0.012394553
221.8;0.0566;0.062969113;0.055396878;0.04862172;0.039176353;0.028495516;0.017057456;0.010561275;0.005220857;0.001394885;0.000161807
221.2;0.040777;0.084888741;0.078910661;0.072135503;0.062172036;0.049817336;0.035709067;0.022079044;0.010880106;0.005619396;0.002423115
168.2;0.041664;0.084490203;0.078113584;0.070939887;0.06097642;0.049020259;0.034593158;0.021162405;0.010122883;0.005420126;0.002191963
365;0.010334;0.037382929;0.035111259;0.032281634;0.028575224;0.02431086;0.021042843;0.016778479;0.0128728;0.009843906;0.008369313
88.9;0.01405;0.0669545;0.062969113;0.057389572;0.049817336;0.043440717;0.036306875;0.027459316;0.019129857;0.014466955;0.012115576
323.1;0.018073;0.078512122;0.075323813;0.070541348;0.063766191;0.053802723;0.042245101;0.030209233;0.022876121;0.016858187;0.011796745
186.4;0.01459;0.068947194;0.064563268;0.059382265;0.05181003;0.04583195;0.037661906;0.028136832;0.019329127;0.015024909;0.012235138
134.6;0.016707;0.075722351;0.069744271;0.066157423;0.060179342;0.05181003;0.041448024;0.030169379;0.021002989;0.01657921;0.012195284
191.4;0.01359;0.064961807;0.06097642;0.055396878;0.048223182;0.041846563;0.034593158;0.0267818;0.01885088;0.013869146;0.011876453
83.8;0.023442;0.089272667;0.082896048;0.076519429;0.066157423;0.053802723;0.041049485;0.034274327;0.024191299;0.01514447;0.008847559
96.2;0.012003;0.054201262;0.051012953;0.046629027;0.040650947;0.034114912;0.028854201;0.022915975;0.016778479;0.012075722;0.010521421
251.3;0.021068;0.086482896;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032122219;0.024430422;0.016220525;0.010322152
70.9;0.040028;0.08528728;0.0793092;0.072534042;0.062969113;0.050614414;0.036585852;0.022836267;0.011477914;0.005778811;0.00262637
173.6;0.018678;0.080903354;0.076917967;0.072135503;0.064961807;0.054599801;0.042245101;0.029850548;0.023354367;0.016818333;0.011557622
337.4;0.019745;0.083693125;0.080106277;0.074526735;0.066157423;0.055396878;0.042245101;0.029691133;0.024031883;0.016619063;0.011039522
55.4;0.019456;0.083294587;0.0793092;0.073729658;0.065758884;0.054998339;0.042245101;0.029531717;0.023912321;0.016658917;0.011198937
65.1;0.056495;0.063367652;0.055795417;0.04862172;0.039335769;0.028654932;0.017137164;0.010601129;0.005260711;0.001398871;0.000176154
109.1;0.034527;0.082896048;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.028615078;0.016260379;0.007492527;0.003985387
277.2;0.049816;0.074526735;0.0669545;0.059382265;0.049418798;0.037741614;0.024549983;0.013311192;0.007532381;0.003080704;0.000936566
276.7;0.021389;0.086881435;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032560611;0.024470276;0.016061109;0.010162737
207.8;0.05249;0.07014281;0.062172036;0.054998339;0.045433411;0.033915643;0.021401528;0.011398207;0.00669545;0.002251744;0.000669545
241.5;0.034714;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028455663;0.016100963;0.007333112;0.00396546
153.7;0.059287;0.058186649;0.051012953;0.044237795;0.035310528;0.025147791;0.014307539;0.00968449;0.00422451;0.001199601;3.99E-43
310.6;0.018611;0.080504816;0.076917967;0.072135503;0.064563268;0.054599801;0.042245101;0.029810694;0.023314513;0.016818333;0.011597476
116.1;0.057505;0.061374958;0.053802723;0.047027566;0.037861176;0.027339754;0.016100963;0.010282298;0.004862172;0.001343075;3.89E-05
114.2;0.032382;0.078113584;0.076519429;0.072932581;0.066555961;0.056991033;0.043839256;0.030448356;0.018093657;0.008967121;0.004423779
269;0.017223;0.07612089;0.072135503;0.068150116;0.061773497;0.052607107;0.041846563;0.030288941;0.021800066;0.016738625;0.012075722
206.4;0.031516;0.0793092;0.074128197;0.071736964;0.066157423;0.056991033;0.044636333;0.031125872;0.018811026;0.009564929;0.004543341
157.2;0.010121;0.034792428;0.032839588;0.030169379;0.026582531;0.023035536;0.019807373;0.015941548;0.012195284;0.009525075;0.008130189
228;0.043233;0.082896048;0.07612089;0.069345732;0.059382265;0.047027566;0.032720027;0.019608104;0.009006974;0.005021588;0.001793424
228.8;0.022839;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040252408;0.033955497;0.024350714;0.015463301;0.009246098
226.3;0.027522;0.086084357;0.0793092;0.071736964;0.06097642;0.054201262;0.045433411;0.033915643;0.021919628;0.012434407;0.006296911
173.6;0.04615;0.078910661;0.072534042;0.065360345;0.054998339;0.043042179;0.029053471;0.016738625;0.008369313;0.004184656;0.001175689
207.3;0.052836;0.069744271;0.061773497;0.054599801;0.044636333;0.033397542;0.021002989;0.011358353;0.006575888;0.002144138;0.000629691
64.8;0.02345;0.089272667;0.082896048;0.076519429;0.066157423;0.053802723;0.041049485;0.034274327;0.024191299;0.01514447;0.008847559
116.2;0.0409;0.084888741;0.078910661;0.071736964;0.061773497;0.049817336;0.035589505;0.021919628;0.010760545;0.005579542;0.002391232
283.5;0.013578;0.064961807;0.06097642;0.055396878;0.048223182;0.041846563;0.034553305;0.026741946;0.01885088;0.013869146;0.011876453
255.3;0.01942;0.082896048;0.0793092;0.073729658;0.065758884;0.054998339;0.042245101;0.029571571;0.023872468;0.016658917;0.011198937
286.3;0.026778;0.087279973;0.080504816;0.072932581;0.062172036;0.052607107;0.045433411;0.034234474;0.022437728;0.012952507;0.006735304
176.4;0.025552;0.088874128;0.08209897;0.074526735;0.064164729;0.051411491;0.044237795;0.034633012;0.023234806;0.013789439;0.007492527
267.1;0.03101;0.080106277;0.072932581;0.070541348;0.065758884;0.056991033;0.044636333;0.03152441;0.019209565;0.009923613;0.004583195
333.9;0.014387;0.068150116;0.064164729;0.058585188;0.051012953;0.045034872;0.037143806;0.027857855;0.019249419;0.014825639;0.012195284
79.4;0.043381;0.082497509;0.07612089;0.068947194;0.058983726;0.046629027;0.032520757;0.019448688;0.008887413;0.004981734;0.00175357
278;0.025783;0.08847559;0.081700432;0.074526735;0.063766191;0.051012953;0.044636333;0.034593158;0.02307539;0.013630023;0.007333112
92.7;0.011138;0.04583195;0.04264364;0.039853869;0.034911989;0.02925274;0.02502823;0.019926935;0.014985055;0.011159083;0.009325805
144;0.053164;0.069345732;0.061374958;0.054201262;0.044237795;0.032999004;0.020644304;0.011318499;0.006456327;0.002044503;0.000593823
140.2;0.02225;0.08847559;0.082896048;0.076519429;0.0669545;0.054998339;0.040650947;0.033517104;0.024430422;0.015742278;0.009604782
103.3;0.016769;0.075722351;0.069744271;0.066555961;0.060577881;0.05181003;0.041448024;0.030209233;0.021122551;0.01657921;0.012195284
171.8;0.02078;0.085685819;0.081700432;0.075722351;0.0669545;0.055396878;0.041846563;0.031683826;0.024350714;0.016340086;0.010521421
92.6;0.048736;0.07612089;0.068548655;0.061374958;0.051012953;0.039295915;0.025905015;0.014307539;0.007811358;0.003411491;0.001032215
359.5;0.014359;0.068150116;0.064164729;0.058585188;0.051012953;0.045034872;0.037103952;0.027818001;0.019209565;0.014825639;0.012195284
189.7;0.019826;0.084091664;0.080106277;0.074526735;0.066157423;0.055396878;0.042245101;0.029890402;0.024071737;0.016619063;0.010999668
66.6;0.044841;0.080903354;0.074128197;0.067353039;0.056991033;0.044636333;0.030687479;0.018013949;0.008528728;0.004583195;0.001370973
169.8;0.039648;0.085685819;0.079707738;0.072932581;0.063367652;0.051012953;0.037024244;0.023314513;0.011796745;0.005858519;0.00272999
328.1;0.022058;0.088077051;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033317835;0.024470276;0.015821986;0.009724344
362.8;0.011767;0.052208569;0.04862172;0.045034872;0.039216207;0.032839588;0.027857855;0.022158751;0.016340086;0.011836599;0.010202591
69.2;0.040378;0.08528728;0.0793092;0.072534042;0.062570575;0.050215875;0.036187313;0.022437728;0.011198937;0.005699103;0.002530721
156.3;0.013974;0.0669545;0.062570575;0.056991033;0.049418798;0.043440717;0.036027898;0.027379608;0.019090003;0.014387247;0.012075722
118.4;0.059274;0.058585188;0.051012953;0.044237795;0.035310528;0.025187645;0.014307539;0.00968449;0.00422451;0.001199601;3.99E-43
302.6;0.01262;0.058983726;0.055396878;0.050614414;0.043839256;0.037303222;0.031285287;0.024589837;0.017734972;0.012474261;0.011159083
253.9;0.015748;0.072534042;0.068548655;0.062172036;0.056991033;0.049817336;0.039853869;0.029571571;0.019767519;0.016021255;0.012354699
74.7;0.034269;0.082497509;0.0793092;0.074925274;0.0669545;0.056193955;0.042245101;0.028854201;0.016499502;0.007651943;0.004065095
330.1;0.010835;0.04264364;0.039853869;0.037303222;0.032640319;0.027459316;0.023553637;0.018731318;0.014227831;0.010680837;0.008967121
240.3;0.049194;0.075323813;0.068150116;0.060577881;0.050215875;0.038658253;0.025347061;0.013869146;0.007691797;0.003272003;0.000992361
201.6;0.05442;0.0669545;0.058983726;0.052208569;0.04264364;0.031325141;0.019249419;0.011119229;0.006017934;0.001665892;0.000442378
214.7;0.045643;0.079707738;0.073331119;0.066157423;0.055795417;0.043839256;0.029691133;0.017216871;0.00844902;0.004344072;0.001191631
144.2;0.051661;0.071736964;0.063766191;0.056592494;0.046629027;0.035111259;0.022358021;0.01163733;0.006934573;0.002506808;0.000757224
312.2;0.014537;0.068947194;0.064563268;0.059382265;0.05181003;0.04583195;0.037502491;0.028057124;0.019289273;0.014985055;0.012235138
226.4;0.011275;0.047426104;0.043839256;0.041049485;0.035868482;0.030049817;0.025665892;0.020405181;0.015303886;0.011318499;0.009525075
276.4;0.026786;0.087279973;0.080504816;0.072932581;0.062172036;0.053005646;0.045433411;0.034234474;0.022437728;0.012912654;0.006735304
157.7;0.034346;0.082896048;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.028774494;0.016419794;0.007612089;0.004025241
98.6;0.021268;0.086881435;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032401196;0.024430422;0.016140817;0.010202591
216.5;0.037735;0.085685819;0.080504816;0.074526735;0.065360345;0.053005646;0.039016938;0.025466622;0.013430754;0.00617735;0.003228163
176.9;0.044057;0.081700432;0.075323813;0.068150116;0.058186649;0.04583195;0.031683826;0.018771172;0.008608436;0.004782464;0.001578213
155.3;0.032348;0.077715045;0.076519429;0.072932581;0.066555961;0.056991033;0.043839256;0.03048821;0.018093657;0.009006974;0.004423779
150.3;0.0348;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028375955;0.016021255;0.007293258;0.003945533
330.3;0.011077;0.045433411;0.042245101;0.03945533;0.034473597;0.028894055;0.024749253;0.019687811;0.014865493;0.011079376;0.009246098
259.1;0.054907;0.066157423;0.058186649;0.051411491;0.041846563;0.030687479;0.018811026;0.010999668;0.005818665;0.001518432;0.000383394
380.3;0.015102;0.070939887;0.066555961;0.06097642;0.054201262;0.047824643;0.038737961;0.028933909;0.019687811;0.015503155;0.012394553
242.2;0.027485;0.086084357;0.0793092;0.071736964;0.06097642;0.054201262;0.045433411;0.033915643;0.021959482;0.012434407;0.006296911
304.9;0.018927;0.081700432;0.077715045;0.072932581;0.065360345;0.054998339;0.042245101;0.029810694;0.023513783;0.016778479;0.01143806
251.9;0.022455;0.08847559;0.083294587;0.076519429;0.0669545;0.054599801;0.040650947;0.033676519;0.024430422;0.015662571;0.009485221
59.1;0.042049;0.084091664;0.077715045;0.070541348;0.060577881;0.048223182;0.034154766;0.02080372;0.009843906;0.005300565;0.002092328
206.3;0.058788;0.059382265;0.05181003;0.045034872;0.036027898;0.025785453;0.014825639;0.009843906;0.004423779;0.001243441;3.99E-43
276.2;0.056033;0.064164729;0.056592494;0.049418798;0.039853869;0.02925274;0.01761541;0.010720691;0.005420126;0.001418798;0.000238326
232.4;0.01269;0.059382265;0.055795417;0.051012953;0.044237795;0.037622052;0.03152441;0.024749253;0.01781468;0.012514115;0.011238791
180.3;0.055154;0.065758884;0.05778811;0.051012953;0.041448024;0.030368648;0.018532049;0.010959814;0.005738957;0.001450681;0.000352707
378;0.0195;0.083294587;0.0793092;0.074128197;0.065758884;0.054998339;0.042245101;0.029531717;0.023912321;0.016658917;0.011159083
180.4;0.021377;0.086482896;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032560611;0.024470276;0.016061109;0.010162737
257.6;0.057186;0.062172036;0.054599801;0.047426104;0.038299568;0.027738293;0.016459648;0.01040186;0.004981734;0.001363002;8.25E-05
122.4;0.053963;0.067751578;0.059780804;0.052607107;0.043042179;0.031922949;0.019687811;0.011198937;0.00617735;0.001801395;0.000498173
278.8;0.053253;0.068947194;0.06097642;0.053802723;0.044237795;0.032879442;0.020524743;0.011318499;0.006416473;0.002020591;0.000581866
192.4;0.016814;0.075722351;0.07014281;0.066555961;0.060577881;0.052208569;0.041448024;0.030209233;0.021202258;0.016619063;0.01215543
219.6;0.057356;0.061773497;0.054201262;0.047426104;0.038060445;0.027539024;0.016260379;0.010362006;0.00494188;0.001351046;5.94E-05
196;0.011604;0.050614414;0.047426104;0.043839256;0.038140153;0.031922949;0.027140485;0.021600797;0.015981402;0.011677184;0.010003321
390.1;0.023808;0.089272667;0.082896048;0.07612089;0.066157423;0.053404185;0.041846563;0.034314181;0.023992029;0.014905347;0.008608436
395.8;0.013388;0.064164729;0.060179342;0.054599801;0.047426104;0.041049485;0.033915643;0.026383261;0.018651611;0.013590169;0.011756891
209.2;0.039059;0.085685819;0.080106277;0.073729658;0.063766191;0.05181003;0.037661906;0.023992029;0.012274992;0.00597808;0.00288542
136.3;0.027177;0.086482896;0.080106277;0.072534042;0.061773497;0.053802723;0.045433411;0.034075058;0.022158751;0.01267353;0.006496181
245.4;0.053166;0.069345732;0.061374958;0.054201262;0.044237795;0.032999004;0.020644304;0.011318499;0.006456327;0.002044503;0.000593823
259.6;0.031004;0.080106277;0.072932581;0.070541348;0.065758884;0.056991033;0.044636333;0.03152441;0.019209565;0.009923613;0.004583195
